word_id,sura,word_index,aya_hafs,status,rasm,missing_in,joined_in,distinct_forms,forms
72217,66,2,1,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
72243,66,28,3,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
72320,66,105,6,rasm_variant,غلاظ,,,3,"غِلَاظࣱ [hafs,shuba,sousi,bazzi]  ||  غِلَٰظࣱ [warsh,qaloun]  ||  غِلَاظٞ [douri]"
72365,66,150,8,rasm_variant,النبي,,,4,"ٱلنَّبِيَّ [hafs,shuba,bazzi]  ||  ࡲ۬لنَّبِےٓءَ [warsh,qaloun]  ||  اُ۬لنَّبِيَّ [douri]  ||  ࡲ۬لنَّبِيَّ [sousi]"
72387,66,172,9,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
72411,66,196,10,rasm_variant,صلحين,,,2,"صَٰلِحَيۡنِ [hafs,shuba,douri,sousi,bazzi]  ||  صَالِحَيْنِ [warsh,qaloun]"
72412,66,197,10,rasm_variant,فخانتاهما,,,2,"فَخَانَتَاهُمَا [hafs,shuba,douri,sousi,bazzi]  ||  فَخَانَتَٰهُمَا [warsh,qaloun]"
72761,67,297,28,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
72789,67,325,30,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
72841,68,44,10,rasm_variant,حلاف,,,3,"حَلَّافࣲ [hafs,shuba,sousi,bazzi]  ||  حَلَّٰفࣲ [warsh,qaloun]  ||  حَلَّافٖ [douri]"
72854,68,57,14,rasm_variant,ان,,,3,"أَن [hafs,qaloun,douri,sousi,bazzi]  ||  ءَأَن [shuba]  ||  ࡰن [warsh]"
73060,68,263,48,rasm_variant,كصاحب,,,2,"كَصَاحِبِ [hafs,shuba,douri,sousi,bazzi]  ||  كَصَٰحِبِ [warsh,qaloun]"
73308,69,211,41,rasm_variant,تومنون,,,4,"تُؤۡمِنُونَ [hafs,shuba,douri]  ||  تُومِنُونَ [warsh,sousi]  ||  تُؤْمِنُونَ [qaloun]  ||  يُؤۡمِنُونَ [bazzi]"
73314,69,217,42,rasm_variant,تذكرون,,,4,"تَذَكَّرُونَ [hafs]  ||  تَذَّكَّرُونَ [shuba,qaloun,douri,sousi]  ||  تَذَّكَّرُونَ࣌ [warsh]  ||  يَذَّكَّرُونَ [bazzi]"
73753,71,181,25,rasm_variant,خطيتهم,,,5,"خَطِيَٰٓٔتِهِمۡ [hafs,shuba]  ||  خَطِيَٰٓٔتِهِمُۥٓ [warsh]  ||  خَطِيَٰٓٔتِهِمْ [qaloun]  ||  خَطَٰيَىٰهُمۡ [douri,sousi]  ||  خَطِيَٰٓٔتِهِمُۥ [bazzi]"
73810,72,12,1,rasm_variant,قرءانا,,,3,"قُرۡءَانًا [hafs,shuba,douri,sousi]  ||  قُرْءَاناً [warsh,qaloun]  ||  قُرَانًا [bazzi]"
73950,72,152,16,rasm_variant,وان,,,2,"وَأَلَّوِ [hafs,shuba,bazzi]  ||  وَأَن [warsh,qaloun,douri,sousi]"
73951,72,153,,partial,لو,hafs|shuba|bazzi,,1,"لَّوِ [warsh,qaloun,douri,sousi]"
73965,72,167,17,rasm_variant,نسلكه,,,4,"يَسۡلُكۡهُ [hafs,shuba]  ||  نَسْلُكْهُ [warsh,qaloun]  ||  نَسۡلُكۡهُ [douri,sousi]  ||  نَسۡلُكۡهُۥ [bazzi]"
73986,72,188,20,rasm_variant,قال,,,2,"قُلۡ [hafs,shuba]  ||  قَالَ [warsh,qaloun,douri,sousi,bazzi]"
74100,73,16,4,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡴ۬لْقُرْءَانَ [warsh,qaloun]  ||  اِ۬لۡقُرۡءَانَ [douri]  ||  ࡵ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
74112,73,28,6,rasm_variant,وطا,,,4,"وَطࣰۡٔا [hafs,shuba,bazzi]  ||  وَطْٔاࣰ [warsh,qaloun]  ||  وِطَآءٗ [douri]  ||  وِطَآءࣰ [sousi]"
74226,73,142,20,rasm_variant,ان,,,2,"أَن [hafs,shuba,warsh,qaloun,bazzi]  ||  أَلَّن [douri,sousi]"
74227,73,143,20,partial,لن,douri|sousi,,1,"لَّن [hafs,shuba,warsh,qaloun,bazzi]"
74235,73,151,20,rasm_variant,القرءان,,,6,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانِ࣌ [warsh]  ||  ࡰ۬لْقُرْءَانِ [qaloun]  ||  اَ۬لۡقُرۡءَانِ [douri]  ||  ࡱ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
74439,74,156,33,rasm_variant,اذا,,,4,"إِذۡ [hafs]  ||  إِذَا [shuba,douri,sousi,bazzi]  ||  إِذَ [warsh]  ||  إِذْ [qaloun]"
74440,74,157,33,rasm_variant,دبر,,,4,"أَدۡبَرَ [hafs]  ||  دَبَرَ [shuba,douri,sousi,bazzi]  ||  ࡰدْبَرَ [warsh]  ||  أَدْبَرَ [qaloun]"
74529,74,246,56,rasm_variant,يذكرون,,,2,"يَذۡكُرُونَ [hafs,shuba,douri,sousi,bazzi]  ||  تَذْكُرُونَ [warsh,qaloun]"
74539,75,1,1,word_boundary,لا,,bazzi,3,"لَآ [hafs,shuba,warsh,douri]  ||  لَا [qaloun,sousi]  ||  لَأُ [bazzi]"
74540,75,2,1,word_boundary,اقسم,,bazzi,4,"أُقۡسِمُ [hafs,shuba,douri]  ||  أُقْسِمُ [warsh,qaloun]  ||  أُقۡسِم [sousi]  ||  اْقۡسِمُ [bazzi]"
74610,75,72,17,rasm_variant,وقرءانه,,,4,"وَقُرۡءَانَهُۥ [hafs,shuba,douri,sousi]  ||  وَقُرْءَانَهُۥ࣌ [warsh]  ||  وَقُرْءَانَهُۥ [qaloun]  ||  وَقُرَانَهُۥ [bazzi]"
74614,75,76,18,rasm_variant,قرءانه,,,3,"قُرۡءَانَهُۥ [hafs,shuba,douri,sousi]  ||  قُرْءَانَهُۥ [warsh,qaloun]  ||  قُرَانَهُۥ [bazzi]"
74621,75,83,20,rasm_variant,تحبون,,,2,"تُحِبُّونَ [hafs,shuba,warsh,qaloun]  ||  يُحِبُّونَ [douri,sousi,bazzi]"
74623,75,85,21,rasm_variant,وتذرون,,,2,"وَتَذَرُونَ [hafs,shuba,warsh,qaloun]  ||  وَيَذَرُونَ [douri,sousi,bazzi]"
74685,75,147,37,rasm_variant,تمني,,,6,"يُمۡنَىٰ [hafs]  ||  تُمۡنَىٰ [shuba,bazzi]  ||  تُمْنٜىٰ [warsh]  ||  تُمْنَىٰ [qaloun]  ||  تُمۡنۭيٰ [douri]  ||  تُمۡن۪ىٰ [sousi]"
74701,75,163,40,rasm_variant,يحي,,,2,"يُحِۡۧيَ [hafs,shuba,douri,sousi,bazzi]  ||  يُّحْۑِيَ [warsh,qaloun]"
74876,76,174,23,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
74926,76,224,30,rasm_variant,تشاءون,,,2,"تَشَآءُونَ [hafs,shuba,warsh,qaloun]  ||  يَشَآءُونَ [douri,sousi,bazzi]"
75246,78,120,35,rasm_variant,كذبا,,,4,"كِذَّٰبࣰا [hafs,shuba,sousi,bazzi]  ||  كِذَّاباࣰ࣌ [warsh]  ||  كِذَّاباࣰ [qaloun]  ||  كِذَّٰبٗا [douri]"
75294,78,168,40,rasm_variant,يداه,,,3,"يَدَاهُ [hafs,shuba,douri,sousi]  ||  يَدَٰهُ [warsh,qaloun]  ||  يَدَاهُۥ [bazzi]"
75321,79,22,10,rasm_variant,انا,,,4,"أَءِنَّا [hafs,shuba]  ||  أَࢇنَّا [warsh,bazzi]  ||  أَٰࢇنَّا [qaloun,sousi]  ||  أَٰ۟نَّا [douri]"
75325,79,26,11,rasm_variant,اذا,,,5,"أَءِذَا [hafs,shuba]  ||  إِذَا [warsh,qaloun]  ||  أَٰ۟ذَا [douri]  ||  أَٰࢇذَا [sousi]  ||  أَࢇذَا [bazzi]"
75546,80,68,22,rasm_variant,شا,,,3,"شَآءَ [hafs,shuba,warsh]  ||  شَا [qaloun,sousi,bazzi]  ||  شَآ [douri]"
75680,81,69,22,rasm_variant,صاحبكم,,,3,"صَاحِبُكُم [hafs,shuba,douri,sousi]  ||  صَٰحِبُكُم [warsh,qaloun]  ||  صَاحِبُكُمُۥ [bazzi]"
75690,81,79,24,rasm_variant,بضنين,,,5,"بِضَنِينࣲ [hafs,shuba,qaloun]  ||  بِضَنِينࣲ࣌ [warsh]  ||  بِضظَنِينٖ [douri]  ||  بِّضظَنِينࣲ [sousi]  ||  بِضظَنِينࣲ [bazzi]"
76047,84,83,21,rasm_variant,قري,,,2,"قُرِئَ [hafs,shuba,douri,sousi,bazzi]  ||  قُرِۓَ [warsh,qaloun]"
76049,84,85,21,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانُ [hafs,shuba]  ||  ࡲ۬لْقُرْءَانُ [warsh,qaloun]  ||  اِ۬لۡقُرۡءَانُ [douri]  ||  ࡵ۬لۡقُرۡءَانُ [sousi]  ||  ٱلۡقُرَانُ [bazzi]"
76148,85,77,13,rasm_variant,يبدي,,,2,"يُبۡدِئُ [hafs,shuba,douri,sousi,bazzi]  ||  يُبْدِۓُ [warsh,qaloun]"
76176,85,105,21,rasm_variant,قرءان,,,4,"قُرۡءَانࣱ [hafs,shuba,sousi]  ||  قُرْءَانࣱ [warsh,qaloun]  ||  قُرۡءَانٞ [douri]  ||  قُرَانࣱ [bazzi]"
76300,87,59,16,rasm_variant,توثرون,,,5,"تُؤۡثِرُونَ [hafs,shuba,bazzi]  ||  تُوثِرُونَ [warsh]  ||  تُؤْثِرُونَ [qaloun]  ||  يُؤۡثِرُونَ [douri]  ||  يُوثِرُونَ [sousi]"
76329,88,16,5,rasm_variant,ءانيه,,,3,"ءَانِيَةࣲ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰنِيَةࣲ࣌ [warsh]  ||  ءَانِيَةٖ [douri]"
76351,88,38,11,rasm_variant,تسمع,,,3,"تَسۡمَعُ [hafs,shuba]  ||  تُسْمَعُ [warsh,qaloun]  ||  يُسۡمَعُ [douri,sousi,bazzi]"
76482,89,77,17,rasm_variant,تكرمون,,,3,"تُكۡرِمُونَ [hafs,shuba,bazzi]  ||  تُكْرِمُونَ [warsh,qaloun]  ||  يُكۡرِمُونَ [douri,sousi]"
76485,89,80,18,rasm_variant,تحضون,,,3,"تَحَٰٓضُّونَ [hafs,shuba]  ||  تَحُضُّونَ [warsh,qaloun,bazzi]  ||  يَحُضُّونَ [douri,sousi]"
76489,89,84,19,rasm_variant,وتاكلون,,,5,"وَتَأۡكُلُونَ [hafs,shuba,bazzi]  ||  وَتَاكُلُونَ [warsh]  ||  وَتَأْكُلُونَ [qaloun]  ||  وَيَأۡكُلُونَ [douri]  ||  وَيَاكُلُونَ [sousi]"
76493,89,88,20,rasm_variant,وتحبون,,,2,"وَتُحِبُّونَ [hafs,shuba,warsh,qaloun,bazzi]  ||  وَيُحِبُّونَ [douri,sousi]"
76508,89,103,23,rasm_variant,وجايء,,,2,"وَجِاْيٓءَ [hafs,shuba,douri,sousi,bazzi]  ||  وَجِےٓءَ [warsh,qaloun]"
76592,90,50,14,rasm_variant,اطعم,,,4,"إِطۡعَٰمࣱ [hafs,shuba]  ||  ࡴطْعَامࣱ [warsh]  ||  إِطْعَامࣱ [qaloun]  ||  أَطۡعَمَ [douri,sousi,bazzi]"
76668,91,44,13,rasm_variant,وسقيها,,,4,"وَسُقۡيَٰهَا [hafs,shuba,bazzi]  ||  وَسُقْيَاهَا [warsh,qaloun]  ||  وَسُقۡيٰۭهَا [douri]  ||  وَسُقۡيٰ۪هَا [sousi]"
76676,91,52,15,rasm_variant,ولا,,,2,"وَلَا [hafs,shuba,douri,sousi,bazzi]  ||  فَلَا [warsh,qaloun]"
76882,96,32,9,rasm_variant,ارءيت,,,3,"أَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَرَٰٓيْتَ [warsh]  ||  أَرَٰ۬يْتَ [qaloun]"
76888,96,38,11,rasm_variant,ارءيت,,,3,"أَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَرَٰٓيْتَ [warsh]  ||  أَرَٰ۬يْتَ [qaloun]"
76896,96,46,13,rasm_variant,ارءيت,,,3,"أَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَرَٰٓيْتَ [warsh]  ||  أَرَٰ۬يْتَ [qaloun]"
77259,106,3,2,rasm_variant,الفهم,,,4,"إِۦلَٰفِهِمۡ [hafs,shuba,douri,sousi]  ||  ࡴيلَٰفِهِمْ [warsh]  ||  إِيلَٰفِهِمْ [qaloun]  ||  إِۦلَٰفِهِمُۥ [bazzi]"
77274,107,1,1,rasm_variant,ارءيت,,,3,"أَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  ࡰرَٰٓيْتَ [warsh]  ||  أَرَٰ۬يْتَ [qaloun]"
