number,sura,index,riwaya,ayah,canonical_uthmani,riwaya_uthmani,same_rasm,status
31754,12,1723,qaloun,109,كَيۡفَ,كَيْفَ,1,identical
31757,12,1726,warsh,109,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
31757,12,1726,qaloun,109,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
31757,12,1726,douri,109,ٱلَّذِينَ,اُ۬لَّذِينَ,1,diacritic_variant
31757,12,1726,sousi,109,ٱلَّذِينَ,ࡲ۬لَّذِينَ,1,diacritic_variant
31759,12,1728,warsh,109,قَبۡلِهِمۡ,قَبْلِهِمْ,1,diacritic_variant
31759,12,1728,qaloun,109,قَبۡلِهِمۡ,قَبْلِهِمْ,1,diacritic_variant
31759,12,1728,bazzi,109,قَبۡلِهِمۡ,قَبۡلِهِمُۥ,1,diacritic_variant
31761,12,1730,warsh,109,ٱلۡأٓخِرَةِ,ࡲ۬لَاخِرَةِ,1,diacritic_variant
31761,12,1730,qaloun,109,ٱلۡأٓخِرَةِ,ࡲ۬لْأٓخِرَةِ,1,diacritic_variant
31761,12,1730,douri,109,ٱلۡأٓخِرَةِ,اُ۬لۡأٓخِرَةِ,1,diacritic_variant
31761,12,1730,sousi,109,ٱلۡأٓخِرَةِ,ࡲ۬لۡأٓخِرَةِ,1,diacritic_variant
31762,12,1731,warsh,109,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
31762,12,1731,qaloun,109,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
31762,12,1731,douri,109,خَيۡرࣱ,خَيۡرٞ,1,diacritic_variant
31763,12,1732,warsh,109,لِّلَّذِينَ,لِّلذِينَ,1,diacritic_variant
31763,12,1732,qaloun,109,لِّلَّذِينَ,لِّلذِينَ,1,diacritic_variant
31764,12,1733,warsh,109,ٱتَّقَوۡاْ,ࡰٜتَّقَوَاْ,1,diacritic_variant
31764,12,1733,qaloun,109,ٱتَّقَوۡاْ,ࡰٜتَّقَوْاْ,1,diacritic_variant
31764,12,1733,douri,109,ٱتَّقَوۡاْ,اَ۪تَّقَوۡاْ,1,diacritic_variant
31764,12,1733,sousi,109,ٱتَّقَوۡاْ,ࡱٜتَّقَوۡاْ,1,diacritic_variant
31765,12,1734,warsh,109,أَفَلَا,ࡰفَلَا,1,identical
31766,12,1735,warsh,109,تَعۡقِلُونَ,تَعْقِلُونَ,1,dotting_variant
31766,12,1735,qaloun,109,تَعۡقِلُونَ,تَعْقِلُونَ,1,dotting_variant
31766,12,1735,douri,109,تَعۡقِلُونَ,يَعۡقِلُونَ,1,dotting_variant
31766,12,1735,sousi,109,تَعۡقِلُونَ,يَعۡقِلُونَ,1,dotting_variant
31766,12,1735,bazzi,109,تَعۡقِلُونَ,يَعۡقِلُونَ,1,dotting_variant
31767,12,1736,qaloun,110,حَتَّىٰٓ,حَتَّىٰ,1,diacritic_variant
31767,12,1736,sousi,110,حَتَّىٰٓ,حَتَّىٰ,1,diacritic_variant
31767,12,1736,bazzi,110,حَتَّىٰٓ,حَتَّىٰ,1,diacritic_variant
31769,12,1738,warsh,110,ٱسۡتَيَۡٔسَ,ࡰٜسْتَئَْسَ,1,dotting_variant
31769,12,1738,qaloun,110,ٱسۡتَيَۡٔسَ,ࡰٜسْتَئَْسَ,1,dotting_variant
31769,12,1738,douri,110,ٱسۡتَيَۡٔسَ,اَ۪سۡتَيَۡٔسَ,1,dotting_variant
31769,12,1738,sousi,110,ٱسۡتَيَۡٔسَ,ࡱٜسۡتَيَۡٔسَ,1,dotting_variant
31769,12,1738,bazzi,110,ٱسۡتَيَۡٔسَ,ٱسۡتَٰيَسَ,1,dotting_variant
31770,12,1739,warsh,110,ٱلرُّسُلُ,ࡰ۬لرُّسُلُ,1,diacritic_variant
31770,12,1739,qaloun,110,ٱلرُّسُلُ,ࡰ۬لرُّسُلُ,1,diacritic_variant
31770,12,1739,douri,110,ٱلرُّسُلُ,اَ۬لرُّسُلُ,1,diacritic_variant
31770,12,1739,sousi,110,ٱلرُّسُلُ,ࡱ۬لرُّسُلُ,1,diacritic_variant
31771,12,1740,qaloun,110,وَظَنُّوٓاْ,وَظَنُّواْ,1,diacritic_variant
31771,12,1740,sousi,110,وَظَنُّوٓاْ,وَظَنُّواْ,1,diacritic_variant
31771,12,1740,bazzi,110,وَظَنُّوٓاْ,وَظَنُّواْ,1,diacritic_variant
31772,12,1741,warsh,110,أَنَّهُمۡ,أَنَّهُمْ,1,diacritic_variant
31772,12,1741,qaloun,110,أَنَّهُمۡ,أَنَّهُمْ,1,diacritic_variant
31772,12,1741,bazzi,110,أَنَّهُمۡ,أَنَّهُمُۥ,1,diacritic_variant
31773,12,1742,warsh,110,قَدۡ,قَدْ,1,identical
31773,12,1742,qaloun,110,قَدۡ,قَدْ,1,identical
31774,12,1743,warsh,110,كُذِبُواْ,كُذِّبُواْ,1,diacritic_variant
31774,12,1743,qaloun,110,كُذِبُواْ,كُذِّبُواْ,1,diacritic_variant
31774,12,1743,douri,110,كُذِبُواْ,كُذِّبُواْ,1,diacritic_variant
31774,12,1743,sousi,110,كُذِبُواْ,كُذِّبُواْ,1,diacritic_variant
31774,12,1743,bazzi,110,كُذِبُواْ,كُذِّبُواْ,1,diacritic_variant
31775,12,1744,warsh,110,جَآءَهُمۡ,جَآءَهُمْ,1,diacritic_variant
31775,12,1744,qaloun,110,جَآءَهُمۡ,جَآءَهُمْ,1,diacritic_variant
31775,12,1744,bazzi,110,جَآءَهُمۡ,جَآءَهُمُۥ,1,diacritic_variant
31776,12,1745,warsh,110,نَصۡرُنَا,نَصْرُنَا,1,identical
31776,12,1745,qaloun,110,نَصۡرُنَا,نَصْرُنَا,1,identical
31777,12,1746,warsh,110,فَنُجِّيَ,فَنُنجِے,0,rasm_variant
31777,12,1746,qaloun,110,فَنُجِّيَ,فَنُنجِے,0,rasm_variant
31777,12,1746,douri,110,فَنُجِّيَ,فَنُۨجِي,1,rasm_variant
31777,12,1746,sousi,110,فَنُجِّيَ,فَنُۨجِي,1,rasm_variant
31777,12,1746,bazzi,110,فَنُجِّيَ,فَنُۨجِي,1,rasm_variant
31782,12,1751,warsh,110,بَأۡسُنَا,بَأْسُنَا,1,diacritic_variant
31782,12,1751,qaloun,110,بَأۡسُنَا,بَأْسُنَا,1,diacritic_variant
31782,12,1751,sousi,110,بَأۡسُنَا,بَاسُنَا,1,diacritic_variant
31784,12,1753,warsh,110,ٱلۡقَوۡمِ,ࡴ۬لْقَوْمِ,1,diacritic_variant
31784,12,1753,qaloun,110,ٱلۡقَوۡمِ,ࡴ۬لْقَوْمِ,1,diacritic_variant
31784,12,1753,douri,110,ٱلۡقَوۡمِ,اِ۬لۡقَوۡمِ,1,diacritic_variant
31784,12,1753,sousi,110,ٱلۡقَوۡمِ,ࡵ۬لۡقَوۡمِ,1,diacritic_variant
31785,12,1754,warsh,110,ٱلۡمُجۡرِمِينَ,ࡴ۬لْمُجْرِمِينَ,1,diacritic_variant
31785,12,1754,qaloun,110,ٱلۡمُجۡرِمِينَ,ࡴ۬لْمُجْرِمِينَ,1,diacritic_variant
31785,12,1754,douri,110,ٱلۡمُجۡرِمِينَ,اِ۬لۡمُجۡرِمِينَ,1,diacritic_variant
31785,12,1754,sousi,110,ٱلۡمُجۡرِمِينَ,ࡵ۬لۡمُجۡرِمِينَ,1,diacritic_variant
31786,12,1755,warsh,111,لَقَدۡ,لَقَدْ,1,identical
31786,12,1755,qaloun,111,لَقَدۡ,لَقَدْ,1,identical
31788,12,1757,warsh,111,فِي,فِے,1,identical
31788,12,1757,qaloun,111,فِي,فِے,1,identical
31789,12,1758,warsh,111,قَصَصِهِمۡ,قَصَصِهِمْ,1,diacritic_variant
31789,12,1758,qaloun,111,قَصَصِهِمۡ,قَصَصِهِمْ,1,diacritic_variant
31789,12,1758,bazzi,111,قَصَصِهِمۡ,قَصَصِهِمُۥ,1,diacritic_variant
31790,12,1759,warsh,111,عِبۡرَةࣱ,عِبْرَةࣱ,1,diacritic_variant
31790,12,1759,qaloun,111,عِبۡرَةࣱ,عِبْرَةࣱ,1,diacritic_variant
31790,12,1759,douri,111,عِبۡرَةࣱ,عِبۡرَةٞ,1,diacritic_variant
31791,12,1760,warsh,111,لِّأُوْلِي,لِّأُوْلِے,1,identical
31791,12,1760,qaloun,111,لِّأُوْلِي,لِّأُوْلِے,1,identical
31792,12,1761,warsh,111,ٱلۡأَلۡبَٰبِ,ࡴ۬لَالْبَٰبِ,1,diacritic_variant
31792,12,1761,qaloun,111,ٱلۡأَلۡبَٰبِ,ࡴ۬لْأَلْبَٰبِ,1,diacritic_variant
31792,12,1761,douri,111,ٱلۡأَلۡبَٰبِ,اِ۬لۡأَلۡبَٰبِ,1,diacritic_variant
31792,12,1761,sousi,111,ٱلۡأَلۡبَٰبِ,ࡵ۬لۡأَلۡبَٰبِ,1,diacritic_variant
31795,12,1764,warsh,111,حَدِيثࣰا,حَدِيثاࣰ,1,diacritic_variant
31795,12,1764,qaloun,111,حَدِيثࣰا,حَدِيثاࣰ,1,diacritic_variant
31795,12,1764,douri,111,حَدِيثࣰا,حَدِيثٗا,1,diacritic_variant
31796,12,1765,warsh,111,يُفۡتَرَىٰ,يُفْتَرٜىٰ,1,diacritic_variant
31796,12,1765,qaloun,111,يُفۡتَرَىٰ,يُفْتَرَىٰ,1,diacritic_variant
31796,12,1765,douri,111,يُفۡتَرَىٰ,يُفۡتَر۪يٰ,1,diacritic_variant
31796,12,1765,sousi,111,يُفۡتَرَىٰ,يُفۡتَرٜىٰ,1,diacritic_variant
31798,12,1767,warsh,111,تَصۡدِيقَ,تَصْدِيقَ,1,identical
31798,12,1767,qaloun,111,تَصۡدِيقَ,تَصْدِيقَ,1,identical
31799,12,1768,warsh,111,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
31799,12,1768,qaloun,111,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
31799,12,1768,douri,111,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
31799,12,1768,sousi,111,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
31800,12,1769,warsh,111,بَيۡنَ,بَيْنَ,1,identical
31800,12,1769,qaloun,111,بَيۡنَ,بَيْنَ,1,identical
31801,12,1770,warsh,111,يَدَيۡهِ,يَدَيْهِ,1,diacritic_variant
31801,12,1770,qaloun,111,يَدَيۡهِ,يَدَيْهِ,1,diacritic_variant
31801,12,1770,bazzi,111,يَدَيۡهِ,يَدَيۡهِۦ,1,diacritic_variant
31802,12,1771,warsh,111,وَتَفۡصِيلَ,وَتَفْصِيلَ,1,identical
31802,12,1771,qaloun,111,وَتَفۡصِيلَ,وَتَفْصِيلَ,1,identical
31804,12,1773,warsh,111,شَيۡءࣲ,شَےْءࣲ,1,identical
31804,12,1773,qaloun,111,شَيۡءࣲ,شَےْءࣲ,1,identical
31804,12,1773,douri,111,شَيۡءࣲ,شَيۡءٖ,1,identical
31805,12,1774,warsh,111,وَهُدࣰى,وَهُدىࣰ,1,diacritic_variant
31805,12,1774,qaloun,111,وَهُدࣰى,وَهُدىࣰ,1,diacritic_variant
31805,12,1774,douri,111,وَهُدࣰى,وَهُدٗى,1,diacritic_variant
31806,12,1775,warsh,111,وَرَحۡمَةࣰ,وَرَحْمَةࣰ,1,diacritic_variant
31806,12,1775,qaloun,111,وَرَحۡمَةࣰ,وَرَحْمَةࣰ,1,diacritic_variant
31806,12,1775,douri,111,وَرَحۡمَةࣰ,وَرَحۡمَةٗ,1,diacritic_variant
31807,12,1776,warsh,111,لِّقَوۡمࣲ,لِّقَوْمࣲ,1,identical
31807,12,1776,qaloun,111,لِّقَوۡمࣲ,لِّقَوْمࣲ,1,identical
31807,12,1776,douri,111,لِّقَوۡمࣲ,لِّقَوۡمٖ,1,identical
31808,12,1777,warsh,111,يُؤۡمِنُونَ,يُومِنُونَ,1,diacritic_variant
31808,12,1777,qaloun,111,يُؤۡمِنُونَ,يُؤْمِنُونَ,1,diacritic_variant
31808,12,1777,sousi,111,يُؤۡمِنُونَ,يُومِنُونَ,1,diacritic_variant
31809,13,1,shuba,1,الٓمٓر,الٓمٓرٜ,1,diacritic_variant
31809,13,1,warsh,1,الٓمٓر,أَلَٓمِّٓرٜ,1,diacritic_variant
31809,13,1,qaloun,1,الٓمٓر,أَلَٓمِّٓرَ,1,diacritic_variant
31809,13,1,sousi,1,الٓمٓر,الٓمٓرٜ,1,diacritic_variant
31810,13,2,warsh,1,تِلۡكَ,تِلْكَ,1,identical
31810,13,2,qaloun,1,تِلۡكَ,تِلْكَ,1,identical
31812,13,4,warsh,1,ٱلۡكِتَٰبِ,ࡲ۬لْكِتَٰبِ,1,diacritic_variant
31812,13,4,qaloun,1,ٱلۡكِتَٰبِ,ࡲ۬لْكِتَٰبِ,1,diacritic_variant
31812,13,4,douri,1,ٱلۡكِتَٰبِ,اُ۬لۡكِتَٰبِ,1,diacritic_variant
31812,13,4,sousi,1,ٱلۡكِتَٰبِ,ࡲ۬لۡكِتَٰبِ,1,diacritic_variant
31813,13,5,warsh,1,وَٱلَّذِيٓ,وَالذِےٓ,1,diacritic_variant
31813,13,5,qaloun,1,وَٱلَّذِيٓ,وَالذِے,1,diacritic_variant
31813,13,5,douri,1,وَٱلَّذِيٓ,وَاَلَّذِيٓ,1,diacritic_variant
31813,13,5,sousi,1,وَٱلَّذِيٓ,وَࡱلَّذِي,1,diacritic_variant
31813,13,5,bazzi,1,وَٱلَّذِيٓ,وَٱلَّذِي,1,diacritic_variant
31815,13,7,warsh,1,إِلَيۡكَ,إِلَيْكَ,1,identical
31815,13,7,qaloun,1,إِلَيۡكَ,إِلَيْكَ,1,identical
31818,13,10,warsh,1,ٱلۡحَقُّ,ࡰ۬لْحَقُّ,1,diacritic_variant
31818,13,10,qaloun,1,ٱلۡحَقُّ,ࡰ۬لْحَقُّ,1,diacritic_variant
31818,13,10,douri,1,ٱلۡحَقُّ,اَ۬لۡحَقُّ,1,diacritic_variant
31818,13,10,sousi,1,ٱلۡحَقُّ,ࡱ۬لۡحَقُّ,1,diacritic_variant
31820,13,12,warsh,1,أَكۡثَرَ,أَكْثَرَ,1,identical
31820,13,12,qaloun,1,أَكۡثَرَ,أَكْثَرَ,1,identical
31821,13,13,warsh,1,ٱلنَّاسِ,ࡰ۬لنَّاسِ,1,diacritic_variant
31821,13,13,qaloun,1,ٱلنَّاسِ,ࡰ۬لنَّاسِ,1,diacritic_variant
31821,13,13,douri,1,ٱلنَّاسِ,اَ۬لنّ۪اسِ,1,diacritic_variant
31821,13,13,sousi,1,ٱلنَّاسِ,ࡱ۬لنَّاسِ,1,diacritic_variant
31823,13,15,warsh,1,يُؤۡمِنُونَ,يُومِنُونَ,1,diacritic_variant
31823,13,15,qaloun,1,يُؤۡمِنُونَ,يُؤْمِنُونَ,1,diacritic_variant
31823,13,15,sousi,1,يُؤۡمِنُونَ,يُومِنُونَ,1,diacritic_variant
31824,13,16,warsh,2,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
31824,13,16,qaloun,2,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
31824,13,16,douri,2,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
31824,13,16,sousi,2,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
31825,13,17,warsh,2,ٱلَّذِي,ࡲ۬لذِے,1,diacritic_variant
31825,13,17,qaloun,2,ٱلَّذِي,ࡲ۬لذِے,1,diacritic_variant
31825,13,17,douri,2,ٱلَّذِي,اُ۬لَّذِي,1,diacritic_variant
31825,13,17,sousi,2,ٱلَّذِي,ࡲ۬لَّذِي,1,diacritic_variant
31827,13,19,warsh,2,ٱلسَّمَٰوَٰتِ,ࡰ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31827,13,19,qaloun,2,ٱلسَّمَٰوَٰتِ,ࡰ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31827,13,19,douri,2,ٱلسَّمَٰوَٰتِ,اَ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31827,13,19,sousi,2,ٱلسَّمَٰوَٰتِ,ࡱ۬لسَّمَٰوَٰتِ,1,diacritic_variant
31828,13,20,warsh,2,بِغَيۡرِ,بِغَيْرِ,1,identical
31828,13,20,qaloun,2,بِغَيۡرِ,بِغَيْرِ,1,identical
31829,13,21,douri,2,عَمَدࣲ,عَمَدٖ,1,identical
31830,13,22,warsh,2,تَرَوۡنَهَا,تَرَوْنَهَا,1,identical
31830,13,22,qaloun,2,تَرَوۡنَهَا,تَرَوْنَهَا,1,identical
31832,13,24,warsh,2,ٱسۡتَوَىٰ,ࡰٜسْتَوٜىٰ,1,diacritic_variant
31832,13,24,qaloun,2,ٱسۡتَوَىٰ,ࡰٜسْتَوَىٰ,1,diacritic_variant
31832,13,24,douri,2,ٱسۡتَوَىٰ,اَ۪سۡتَوَىٰ,1,diacritic_variant
31832,13,24,sousi,2,ٱسۡتَوَىٰ,ࡱٜسۡتَوَىٰ,1,diacritic_variant
31834,13,26,warsh,2,ٱلۡعَرۡشِ,ࡰ۬لْعَرْشِ,1,diacritic_variant
31834,13,26,qaloun,2,ٱلۡعَرۡشِ,ࡰ۬لْعَرْشِ,1,diacritic_variant
31834,13,26,douri,2,ٱلۡعَرۡشِ,اَ۬لۡعَرۡشِ,1,diacritic_variant
31834,13,26,sousi,2,ٱلۡعَرۡشِ,ࡱ۬لۡعَرۡشِ,1,diacritic_variant
31836,13,28,warsh,2,ٱلشَّمۡسَ,ࡰ۬لشَّمْسَ,1,diacritic_variant
31836,13,28,qaloun,2,ٱلشَّمۡسَ,ࡰ۬لشَّمْسَ,1,diacritic_variant
31836,13,28,douri,2,ٱلشَّمۡسَ,اَ۬لشَّمۡسَ,1,diacritic_variant
31836,13,28,sousi,2,ٱلشَّمۡسَ,ࡱ۬لشَّمۡسَ,1,diacritic_variant
31837,13,29,warsh,2,وَٱلۡقَمَرَ,وَالْقَمَرَ,1,diacritic_variant
31837,13,29,qaloun,2,وَٱلۡقَمَرَ,وَالْقَمَرَ,1,diacritic_variant
31837,13,29,douri,2,وَٱلۡقَمَرَ,وَاَلۡقَمَرَ,1,diacritic_variant
31837,13,29,sousi,2,وَٱلۡقَمَرَ,وَࡱلۡقَمَرَ,1,diacritic_variant
31838,13,30,douri,2,كُلࣱّ,كُلّٞ,1,diacritic_variant
31839,13,31,warsh,2,يَجۡرِي,يَجْرِے,1,identical
31839,13,31,qaloun,2,يَجۡرِي,يَجْرِے,1,identical
31840,13,32,douri,2,لِأَجَلࣲ,لِأَجَلٖ,1,identical
31841,13,33,warsh,2,مُّسَمࣰّى,مُّسَمّىࣰ,1,diacritic_variant
31841,13,33,qaloun,2,مُّسَمࣰّى,مُّسَمّىࣰ,1,diacritic_variant
31841,13,33,douri,2,مُّسَمࣰّى,مُّسَمّٗى,1,diacritic_variant
31843,13,35,warsh,2,ٱلۡأَمۡرَ,ࡲ۬لَامْرَ,1,diacritic_variant
31843,13,35,qaloun,2,ٱلۡأَمۡرَ,ࡲ۬لْأَمْرَ,1,diacritic_variant
31843,13,35,douri,2,ٱلۡأَمۡرَ,اُ۬لۡأَمۡرَ,1,diacritic_variant
31843,13,35,sousi,2,ٱلۡأَمۡرَ,ࡲ۬لۡأَمۡرَ,1,diacritic_variant
31845,13,37,warsh,2,ٱلۡأٓيَٰتِ,ࡲ۬لَايَٰتِ,1,diacritic_variant
31845,13,37,qaloun,2,ٱلۡأٓيَٰتِ,ࡲ۬لْأٓيَٰتِ,1,diacritic_variant
31845,13,37,douri,2,ٱلۡأٓيَٰتِ,اُ۬لۡأٓيَٰتِ,1,diacritic_variant
31845,13,37,sousi,2,ٱلۡأٓيَٰتِ,ࡲ۬لۡأٓيَٰتِ,1,diacritic_variant
31846,13,38,bazzi,2,لَعَلَّكُم,لَعَلَّكُمُۥ,1,diacritic_variant
31848,13,40,warsh,2,رَبِّكُمۡ,رَبِّكُمْ,1,diacritic_variant
31848,13,40,qaloun,2,رَبِّكُمۡ,رَبِّكُمْ,1,diacritic_variant
31848,13,40,bazzi,2,رَبِّكُمۡ,رَبِّكُمُۥ,1,diacritic_variant
31850,13,42,qaloun,3,وَهُوَ,وَهْوَ,1,diacritic_variant
31850,13,42,douri,3,وَهُوَ,وَهۡوَ,1,diacritic_variant
31850,13,42,sousi,3,وَهُوَ,وَهۡوَ,1,diacritic_variant
31851,13,43,warsh,3,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
31851,13,43,qaloun,3,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
31851,13,43,douri,3,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
31851,13,43,sousi,3,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
31853,13,45,warsh,3,ٱلۡأَرۡضَ,ࡰ۬لَارْضَ,1,diacritic_variant
31853,13,45,qaloun,3,ٱلۡأَرۡضَ,ࡰ۬لْأَرْضَ,1,diacritic_variant
31853,13,45,douri,3,ٱلۡأَرۡضَ,اَ۬لۡأَرۡضَ,1,diacritic_variant
31853,13,45,sousi,3,ٱلۡأَرۡضَ,ࡱ۬لۡأَرۡضَ,1,diacritic_variant
31857,13,49,warsh,3,وَأَنۡهَٰرࣰا,وَأَنْهَٰراࣰ,1,diacritic_variant
31857,13,49,qaloun,3,وَأَنۡهَٰرࣰا,وَأَنْهَٰراࣰ,1,diacritic_variant
31857,13,49,douri,3,وَأَنۡهَٰرࣰا,وَأَنۡهَٰرٗا,1,diacritic_variant
31860,13,52,warsh,3,ٱلثَّمَرَٰتِ,ࡴ۬لثَّمَرَٰتِ,1,diacritic_variant
31860,13,52,qaloun,3,ٱلثَّمَرَٰتِ,ࡴ۬لثَّمَرَٰتِ,1,diacritic_variant
31860,13,52,douri,3,ٱلثَّمَرَٰتِ,اِ۬لثَّمَرَٰتِ,1,diacritic_variant
31860,13,52,sousi,3,ٱلثَّمَرَٰتِ,ࡵ۬لثَّمَرَٰت,1,diacritic_variant
31861,13,53,sousi,3,جَعَلَ,جَّعَلَ,1,diacritic_variant
31863,13,55,warsh,3,زَوۡجَيۡنِ,زَوْجَيْنِ,1,identical
31863,13,55,qaloun,3,زَوۡجَيۡنِ,زَوْجَيْنِ,1,identical
31864,13,56,warsh,3,ٱثۡنَيۡنِ,ࡴٜثْنَيْنِ,1,diacritic_variant
31864,13,56,qaloun,3,ٱثۡنَيۡنِ,ࡴٜثْنَيْنِ,1,diacritic_variant
31864,13,56,douri,3,ٱثۡنَيۡنِ,اِ۪ثۡنَيۡنِ,1,diacritic_variant
31864,13,56,sousi,3,ٱثۡنَيۡنِ,ࡵٜثۡنَيۡنِ,1,diacritic_variant
31865,13,57,shuba,3,يُغۡشِي,يُغَشِّي,1,diacritic_variant
31865,13,57,warsh,3,يُغۡشِي,يُغْشِے,1,diacritic_variant
31865,13,57,qaloun,3,يُغۡشِي,يُغْشِے,1,diacritic_variant
31866,13,58,warsh,3,ٱلَّيۡلَ,ࡴ۬ليْلَ,1,diacritic_variant
31866,13,58,qaloun,3,ٱلَّيۡلَ,ࡴ۬ليْلَ,1,diacritic_variant
31866,13,58,douri,3,ٱلَّيۡلَ,اِ۬لَّيۡلَ,1,diacritic_variant
31866,13,58,sousi,3,ٱلَّيۡلَ,ࡵ۬لَّيۡلَ,1,diacritic_variant
31867,13,59,warsh,3,ٱلنَّهَارَ,ࡰ۬لنَّهَارَ,1,diacritic_variant
31867,13,59,qaloun,3,ٱلنَّهَارَ,ࡰ۬لنَّهَارَ,1,diacritic_variant
31867,13,59,douri,3,ٱلنَّهَارَ,اَ۬لنَّهَارَ,1,diacritic_variant
31867,13,59,sousi,3,ٱلنَّهَارَ,ࡱ۬لنَّهَارَ,1,diacritic_variant
31869,13,61,warsh,3,فِي,فِے,1,identical
31869,13,61,qaloun,3,فِي,فِے,1,identical
31871,13,63,douri,3,لَأٓيَٰتࣲ,لَأٓيَٰتٖ,1,identical
31872,13,64,warsh,3,لِّقَوۡمࣲ,لِّقَوْمࣲ,1,identical
31872,13,64,qaloun,3,لِّقَوۡمࣲ,لِّقَوْمࣲ,1,identical
31872,13,64,douri,3,لِّقَوۡمࣲ,لِّقَوۡمٖ,1,identical
31874,13,66,warsh,4,وَفِي,وَفِے,1,identical
31874,13,66,qaloun,4,وَفِي,وَفِے,1,identical
31875,13,67,warsh,4,ٱلۡأَرۡضِ,ࡴ۬لَارْضِ,1,diacritic_variant
31875,13,67,qaloun,4,ٱلۡأَرۡضِ,ࡴ۬لْأَرْضِ,1,diacritic_variant
31875,13,67,douri,4,ٱلۡأَرۡضِ,اِ۬لۡأَرۡضِ,1,diacritic_variant
31875,13,67,sousi,4,ٱلۡأَرۡضِ,ࡵ۬لۡأَرۡضِ,1,diacritic_variant
31876,13,68,douri,4,قِطَعࣱ,قِطَعٞ,1,diacritic_variant
31877,13,69,douri,4,مُّتَجَٰوِرَٰتࣱ,مُّتَجَٰوِرَٰتٞ,1,diacritic_variant
31878,13,70,douri,4,وَجَنَّٰتࣱ,وَجَنَّٰتٞ,1,diacritic_variant
31879,13,71,warsh,4,مِّنۡ,مِّنَ,1,diacritic_variant
31879,13,71,qaloun,4,مِّنۡ,مِّنْ,1,diacritic_variant
31880,13,72,warsh,4,أَعۡنَٰبࣲ,ࡰعْنَٰبࣲ,1,identical
31880,13,72,qaloun,4,أَعۡنَٰبࣲ,أَعْنَٰبࣲ,1,identical
31880,13,72,douri,4,أَعۡنَٰبࣲ,أَعۡنَٰبٖ,1,identical
31881,13,73,shuba,4,وَزَرۡعࣱ,وَزَرۡعࣲ,1,diacritic_variant
31881,13,73,warsh,4,وَزَرۡعࣱ,وَزَرْعࣲ,1,diacritic_variant
31881,13,73,qaloun,4,وَزَرۡعࣱ,وَزَرْعࣲ,1,diacritic_variant
31881,13,73,douri,4,وَزَرۡعࣱ,وَزَرۡعٞ,1,diacritic_variant
